,author,published_at,updated_at,like_count,text
187,@PissTakeProduction,2023-07-07T07:07:34Z,2023-07-07T07:07:34Z,1,ill watch vhs
188,@ReeChad.,2023-07-07T03:19:29Z,2023-07-07T03:19:29Z,1,ok need movie batman 😂😂😂since first
189,@Kevintheconservative,2023-07-06T18:05:20Z,2023-07-06T18:05:20Z,10,people hate film way much good movie
190,@AmitaPriya,2023-07-06T17:27:55Z,2023-07-06T17:27:55Z,0,real comic character involve save world intresting hope well kid entertainmentand youth like understand adventurous journey
191,@Kal_El1994,2023-07-06T15:44:37Z,2023-07-06T15:44:37Z,2,big cbm flop time hahahahahahah
192,@fans7065,2023-07-06T02:48:30Z,2023-07-06T02:48:30Z,5,honestly dc ’ release anything whole year analyst say flash shazam aquaman blue beetle would good cancel film interest anyone especially reboot
193,@kvids155,2023-07-06T00:31:12Z,2023-07-06T00:31:12Z,5,ive come back say flop big flop
194,@objectivegames6581,2023-07-05T20:40:56Z,2023-07-05T20:41:28Z,3,watch please release snydercut
195,@ekOPeckinpah,2023-07-05T12:22:56Z,2023-07-05T12:22:56Z,0,ok heroe talk mutchok sfx face uggly pas good moment movie nice action scene
196,@passarinhodamusica,2023-07-05T11:48:55Z,2023-07-05T11:48:55Z,0,foi yu brazilian rottenness ulisses santos fok yu idont like demo ulisses 😡👹😡👹
197,@passarinhodamusica,2023-07-05T11:46:55Z,2023-07-05T11:46:55Z,0,fok yu rottenness brazilian
198,@abdulbaseer9643,2023-07-05T07:15:20Z,2023-07-05T07:15:20Z,1,clark please come back please
199,@gersonbatres5826,2023-07-05T02:28:36Z,2023-07-05T02:28:36Z,3,jesus love u ❤
200,@lamarsahadeo429,2023-07-04T21:09:09Z,2023-07-04T21:09:09Z,2,film ’ go see next thursday vue cinema
